pid,event_id,dt,ts,duration_in_sec,store_id,floor_id,pair_id,pid_dt,store_name,type_by_brand,store_name_eng,pid_count,pid_id,q1,q2,q3,bucket,store_duration
ZHDC_foshan_hyc_20230426_clusterid_18924,6,2023-04-26,1682511431,3188.0,zhdc-foshan-hyc-L513-L512-2-N,L5,98,1014321,湘辣辣,餐饮,Xianglala,9,1527937,59.0,406.0,2865.0,Q4,Xianglala_Q4
ZHDC_foshan_hyc_20230103_clusterid_18334,6,2023-01-03,1672752647,341.0,zhdc-foshan-hyc-B154-N,B1,13,53220,生活无忧,零售,Wuyou,7,38031,58.0,144.0,372.0,Q3,Wuyou_Q3
ZHDC_foshan_hyc_20230731_clusterid_24338,6,2023-07-31,1690771846,17.0,zhdc-foshan-hyc-L324-1-N,L3,23,1333299,四季椰林,餐饮,Four seasons coconut grove,8,3013114,59.0,406.0,2865.0,Q1,Four seasons coconut grove_Q1
ZHDC_foshan_hyc_20230322_clusterid_12506,6,2023-03-22,1679460479,1722.0,zhdc-foshan-hyc-L417-L421-N,L4,11,377658,点都德,餐饮,Dim dou dak,2,1074486,59.0,406.0,2865.0,Q3,Dim dou dak_Q3
ZHDC_foshan_hyc_20230827_clusterid_8486,6,2023-08-27,1693142549,606.0,zhdc-foshan-hyc-L519-N,L5,17,1968605,湊湊,餐饮,Minou,4,3481770,59.0,406.0,2865.0,Q3,Minou_Q3
ZHDC_foshan_hyc_20230612_clusterid_15540,6,2023-06-12,1686552087,16.0,zhdc-foshan-hyc-B156-2-N,B1,13,244504,大马士革烤肉,餐饮,Damascus grill,7,2210423,59.0,406.0,2865.0,Q1,Damascus grill_Q1
ZHDC_foshan_hyc_20230802_clusterid_16541,6,2023-08-02,1690956379,2861.0,zhdc-foshan-hyc-B110-N,B1,33,1365612,沃尔玛,主力店,Walmart,6,3035735,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230624_clusterid_10378,7,2023-06-24,1687593245,12.0,zhdc-foshan-hyc-B135-B136-N,B1,29,482504,九木杂物社,零售,Nine wood ,19,2384814,58.0,144.0,372.0,Q1,Nine wood _Q1
ZHDC_foshan_hyc_20230501_clusterid_34510,6,2023-05-01,1682911172,1246.0,zhdc-foshan-hyc-B110-N,B1,33,1138097,沃尔玛,主力店,Walmart,11,1619211,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230511_clusterid_13120,6,2023-05-11,1683807485,1871.0,zhdc-foshan-hyc-L125-N,L1,41,1313681,大疆,零售,Dji,12,1743236,58.0,144.0,372.0,Q4,Dji_Q4
ZHDC_foshan_hyc_20230704_clusterid_8909,6,2023-07-04,1688473937,121.0,zhdc-foshan-hyc-L312-N,L3,14,700461,MELAND,儿童,Meland,8,2542862,68.0,229.0,917.0,Q2,Meland_Q2
ZHDC_foshan_hyc_20230801_clusterid_1771,6,2023-08-01,1690865085,23.0,zhdc-foshan-hyc-B155-N,B1,3,1346733,名创优品IP黑金店,零售,Miniso ,2,3022318,58.0,144.0,372.0,Q1,Miniso _Q1
ZHDC_foshan_hyc_20230109_clusterid_9523,6,2023-01-09,1673268344,117.0,zhdc-foshan-hyc-L127-N,L1,39,165198,影儿,零售,Shadow,12,117613,58.0,144.0,372.0,Q2,Shadow_Q2
ZHDC_foshan_hyc_20230224_clusterid_15279,7,2023-02-24,1677239045,2335.0,zhdc-foshan-hyc-L512-1-L511-N,L5,15,1034141,蛙小侠,餐饮,Frog xiaoxia,5,742936,59.0,406.0,2865.0,Q3,Frog xiaoxia_Q3
ZHDC_foshan_hyc_20230519_clusterid_22553,6,2023-05-19,1684471310,109.0,zhdc-foshan-hyc-B125-B126-N,B1,66,1464232,鲍师傅,餐饮,Baoshifu,6,1849605,59.0,406.0,2865.0,Q2,Baoshifu_Q2
ZHDC_foshan_hyc_20230126_clusterid_17458,7,2023-01-26,1674714110,143.0,zhdc-foshan-hyc-L112-2-L113-L114-L115-N,L1,16,492989,丝芙兰,零售,Sephora,13,360045,58.0,144.0,372.0,Q2,Sephora_Q2
tmpPID_zhdc_foshan_hyc_cluster_15758,6,2023-07-05,1688526592,,zhdc-foshan-hyc-L425-N,L4,6,2752056,敏华冰厅,餐饮,Minhua ice hall,32,4109838,59.0,406.0,2865.0,Q4,Minhua ice hall_Q4
ZHDC_foshan_hyc_20230617_clusterid_22660,6,2023-06-17,1686971930,102.0,zhdc-foshan-hyc-L110-N,L1,20,327700,阿维塔,零售,Avita,9,2267882,58.0,144.0,372.0,Q2,Avita_Q2
ZHDC_foshan_hyc_20230322_clusterid_9191,6,2023-03-22,1679464403,13.0,zhdc-foshan-hyc-L111-N,L1,26,388340,Moussy,零售,Moussy,8,1081383,58.0,144.0,372.0,Q1,Moussy_Q1
ZHDC_foshan_hyc_20230120_clusterid_24273,6,2023-01-20,1674216445,5196.0,zhdc-foshan-hyc-B133-N,B1,11,377470,AIIMII,零售,Aiimii,6,272878,58.0,144.0,372.0,Q4,Aiimii_Q4
ZHDC_foshan_hyc_20230326_clusterid_15903,6,2023-03-26,1679805783,332.0,zhdc-foshan-hyc-L522-N,L5,61,449549,太食兽,餐饮,Taishishou,20,1126581,59.0,406.0,2865.0,Q2,Taishishou_Q2
ZHDC_foshan_hyc_20230718_clusterid_18338,7,2023-07-18,1689654688,5276.0,zhdc-foshan-hyc-L222-N,L2,11,1016864,开饭,餐饮,Kaifan,3,2777993,59.0,406.0,2865.0,Q4,Kaifan_Q4
ZHDC_foshan_hyc_20230408_clusterid_31688,7,2023-04-08,1680950750,2524.0,zhdc-foshan-hyc-L327-1-N,L3,19,705724,星际传奇,儿童,Star legend,4,1313198,68.0,229.0,917.0,Q4,Star legend_Q4
ZHDC_foshan_hyc_20230718_clusterid_3048,7,2023-07-18,1689664452,354.0,zhdc-foshan-hyc-B102-N,B1,27,1023420,苏阁鲜茶,餐饮,Suge tea,9,2782863,59.0,406.0,2865.0,Q2,Suge tea_Q2
ZHDC_foshan_hyc_20230405_clusterid_9754,7,2023-04-05,1680696129,68.0,zhdc-foshan-hyc-B133-N,B1,60,657127,仲夏物语,零售,Midsummer tales,18,1278659,58.0,144.0,372.0,Q2,Midsummer tales_Q2
tmpPID_zhdc_foshan_hyc_cluster_1243,7,2023-08-27,1693127454,,zhdc-foshan-hyc-B178-N,B1,1,2729318,FG HAIR,娱乐配套,Fg hair,95,4106143,64.0,243.0,787.0,Q4,Fg hair_Q4
tmpPID_zhdc_foshan_hyc_cluster_12204,6,2023-03-03,1677834971,541.0,zhdc-foshan-hyc-B122-B123-N,B1,10,2265860,The Green Party,零售,The green party,64,4105893,58.0,144.0,372.0,Q4,The green party_Q4
tmpPID_zhdc_foshan_hyc_cluster_84427,7,2023-01-28,1674880127,,zhdc-foshan-hyc-L135-2-N,L1,1,1698591,蔚来,娱乐配套,NIO,5,4163673,64.0,243.0,787.0,Q4,NIO_Q4
ch08025_20230618171800-00474488,6,2023-06-18,,,zhdc-foshan-hyc-L426-N,L4,1,2297184,狩锅,餐饮,Hunting pot,2,3713124,59.0,406.0,2865.0,Q4,Hunting pot_Q4
ZHDC_foshan_hyc_20230409_clusterid_5303,6,2023-04-09,1681027369,553.0,zhdc-foshan-hyc-B110-N,B1,16,734981,沃尔玛,主力店,Walmart,3,1334900,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230523_clusterid_14660,7,2023-05-23,1684838564,299.0,zhdc-foshan-hyc-B110-N,B1,7,1550219,沃尔玛,主力店,Walmart,5,1914258,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230106_clusterid_10457,6,2023-01-06,1672998461,332.0,zhdc-foshan-hyc-L308-L309-N,L3,59,89072,balabala,儿童,Balabala,15,62256,68.0,229.0,917.0,Q3,Balabala_Q3
ZHDC_foshan_hyc_20230201_clusterid_17526,7,2023-02-01,1675227376,97.0,zhdc-foshan-hyc-B155-N,B1,54,617943,名创优品IP黑金店,零售,Miniso ,14,451138,58.0,144.0,372.0,Q2,Miniso _Q2
tmpPID_zhdc_foshan_hyc_cluster_49195,7,2023-01-27,,,zhdc-foshan-hyc-L127-N,L1,6,1658672,影儿,零售,Shadow,16,4144371,58.0,144.0,372.0,Q4,Shadow_Q4
ZHDC_foshan_hyc_20230716_clusterid_30173,6,2023-07-16,1689492444,13.0,zhdc-foshan-hyc-L231-4-5-N,L2,38,978955,先行书店,娱乐配套,Xianxing bookstore,17,2749943,64.0,243.0,787.0,Q1,Xianxing bookstore_Q1
ZHDC_foshan_hyc_20230526_clusterid_8054,7,2023-05-26,1685106089,,zhdc-foshan-hyc-B154-N,B1,1,1600927,生活无忧,零售,Wuyou,11,1949165,58.0,144.0,372.0,Q4,Wuyou_Q4
ZHDC_foshan_hyc_20230702_clusterid_9546,6,2023-07-02,1688281802,391.0,zhdc-foshan-hyc-B155-N,B1,4,668561,名创优品IP黑金店,零售,Miniso ,14,2520845,58.0,144.0,372.0,Q4,Miniso _Q4
ZHDC_foshan_hyc_20230123_clusterid_3861,7,2023-01-23,1674456858,2148.0,zhdc-foshan-hyc-L425-N,L4,7,437333,敏华冰厅,餐饮,Minhua ice hall,2,317799,59.0,406.0,2865.0,Q3,Minhua ice hall_Q3
tmpPID_zhdc_foshan_hyc_cluster_82793,7,2023-01-28,,,zhdc-foshan-hyc-B155-N,B1,3,1697307,五洲会全球购,零售,Wuzhouhui shopping,3,4163177,58.0,144.0,372.0,Q4,Wuzhouhui shopping_Q4
ZHDC_foshan_hyc_20230416_clusterid_14738,7,2023-04-16,1681650077,1582.0,zhdc-foshan-hyc-B110-N,B1,15,840079,沃尔玛,主力店,Walmart,2,1406697,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230822_clusterid_24459,7,2023-08-22,,,zhdc-foshan-hyc-B137-N,B1,43,1838276,回力1927,零售,Warrior,12,3383863,58.0,144.0,372.0,Q4,Warrior_Q4
ch11025_20230219123400-00455808,7,2023-02-19,1676781483,,zhdc-foshan-hyc-B154-N,B1,1,1459362,生活无忧,零售,Wuyou,3,3901577,58.0,144.0,372.0,Q4,Wuyou_Q4
ZHDC_foshan_hyc_20230723_clusterid_8724,6,2023-07-23,1690106931,6796.0,zhdc-foshan-hyc-L501-N,L5,74,1156158,百老汇,主力店,Broadway,31,2881839,131.0,634.0,1537.0,Q4,Broadway_Q4
ZHDC_foshan_hyc_20230130_clusterid_15097,6,2023-01-30,1675052415,297.0,zhdc-foshan-hyc-B129-N,B1,23,578837,COCO都可,餐饮,Coco ,4,423025,59.0,406.0,2865.0,Q2,Coco _Q2
ZHDC_foshan_hyc_20230126_clusterid_6104,6,2023-01-26,1674733657,970.0,zhdc-foshan-hyc-B110-N,B1,42,504949,沃尔玛,主力店,Walmart,3,368620,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230311_clusterid_3305,6,2023-03-11,1678534724,41.0,zhdc-foshan-hyc-L120-L121-2-N,L1,7,190624,乐高,儿童,Lego,2,943974,68.0,229.0,917.0,Q1,Lego_Q1
ZHDC_foshan_hyc_20230520_clusterid_39033,6,2023-05-20,1684567967,704.0,zhdc-foshan-hyc-L215-216-N,L2,72,1495858,POLO SPORT,零售,Polo sport,16,1873760,58.0,144.0,372.0,Q4,Polo sport_Q4
ZHDC_foshan_hyc_20230126_clusterid_23423,7,2023-01-26,1674713653,191.0,zhdc-foshan-hyc-L211-N,L2,33,497709,声雨竹,零售,Shengyuzhu,15,363485,58.0,144.0,372.0,Q3,Shengyuzhu_Q3
ZHDC_foshan_hyc_20230124_clusterid_454,7,2023-01-24,1674567092,2818.0,zhdc-foshan-hyc-B110-N,B1,12,460625,沃尔玛,主力店,Walmart,3,335293,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230624_clusterid_30946,6,2023-06-24,1687600186,19.0,zhdc-foshan-hyc-L514-L515-N,L5,30,500807,鱻生,餐饮,Shan sheng,12,2399119,59.0,406.0,2865.0,Q1,Shan sheng_Q1
ZHDC_foshan_hyc_20230623_clusterid_11183,7,2023-06-23,1687510438,2427.0,zhdc-foshan-hyc-L327-1-N,L3,23,452499,星际传奇,儿童,Star legend,5,2360873,68.0,229.0,917.0,Q4,Star legend_Q4
ZHDC_foshan_hyc_20230723_clusterid_166,7,2023-07-23,1690124379,,zhdc-foshan-hyc-L117-N,L1,2,1129661,she's,零售,She's,8,2860794,58.0,144.0,372.0,Q4,She's_Q4
ZHDC_foshan_hyc_20230502_clusterid_29962,7,2023-05-02,1683009091,1494.0,zhdc-foshan-hyc-L135-1-N,L1,25,1168124,耐克Nike 750,零售,Nike 750,5,1642273,58.0,144.0,372.0,Q4,Nike 750_Q4
ZHDC_foshan_hyc_20230101_clusterid_27960,7,2023-01-01,1672543523,3678.0,zhdc-foshan-hyc-L129-N,L1,4,13331,UR,零售,Ur,7,9565,58.0,144.0,372.0,Q4,Ur_Q4
ch11025_20230820204300-03660437,7,2023-08-20,,,zhdc-foshan-hyc-B154-N,B1,1,2568606,QQ FAMILY,零售,QQ family,3,3970102,58.0,144.0,372.0,Q4,QQ family_Q4
ZHDC_foshan_hyc_20230716_clusterid_33961,7,2023-07-16,1689494979,30.0,zhdc-foshan-hyc-L305-N,L3,29,982444,Kappa,零售,Kappa,33,2752778,58.0,144.0,372.0,Q1,Kappa_Q1
ch11025_20230119171400-00552293,6,2023-01-19,1674120179,,zhdc-foshan-hyc-B154-N,B1,1,1442926,小许同学四年二班,零售,Xiaoxu,3,3885141,58.0,144.0,372.0,Q4,Xiaoxu_Q4
ZHDC_foshan_hyc_20230226_clusterid_9355,7,2023-02-26,1677395291,947.0,zhdc-foshan-hyc-L327-1-N,L3,75,1101879,星际传奇,儿童,Star legend,9,793232,68.0,229.0,917.0,Q4,Star legend_Q4
ZHDC_foshan_hyc_20230211_clusterid_26342,6,2023-02-11,1676099445,74.0,zhdc-foshan-hyc-B102-N,B1,18,802715,苏阁鲜茶,餐饮,Suge tea,3,582017,59.0,406.0,2865.0,Q2,Suge tea_Q2
ZHDC_foshan_hyc_20230419_clusterid_17812,6,2023-04-19,1681881805,23.0,zhdc-foshan-hyc-L120-L121-2-N,L1,10,897983,乐高,儿童,Lego,4,1447495,68.0,229.0,917.0,Q1,Lego_Q1
ZHDC_foshan_hyc_20230714_clusterid_27532,7,2023-07-14,,,zhdc-foshan-hyc-L136-N,L1,10,922982,喜茶,餐饮,Hey Tea,2,2706542,59.0,406.0,2865.0,Q4,Hey Tea_Q4
ZHDC_foshan_hyc_20230518_clusterid_12785,7,2023-05-18,1684404905,462.0,zhdc-foshan-hyc-B127-N,B1,39,1441225,茶理宜世,餐饮,CHARLIE'S  tead,5,1833815,59.0,406.0,2865.0,Q3,CHARLIE'S  tead_Q3
ZHDC_foshan_hyc_20230107_clusterid_12740,7,2023-01-07,1673081725,81.0,zhdc-foshan-hyc-L226-N,L2,6,107264,北欧时刻,零售,Nordic moment,3,74830,58.0,144.0,372.0,Q2,Nordic moment_Q2
ZHDC_foshan_hyc_20230218_clusterid_7940,7,2023-02-18,1676718281,17.0,zhdc-foshan-hyc-L403-L404-N,L4,12,949697,蔡澜港式点心专门店,餐饮,Cai Lan Dim Sum ,2,686311,59.0,406.0,2865.0,Q1,Cai Lan Dim Sum _Q1
ZHDC_foshan_hyc_20230529_clusterid_1685,7,2023-05-29,1685357955,,zhdc-foshan-hyc-B122-B123-N,B1,1,1666108,The Green Party,零售,The green party,6,1999764,58.0,144.0,372.0,Q4,The green party_Q4
ZHDC_foshan_hyc_20230125_clusterid_179,7,2023-01-25,1674650790,12.0,zhdc-foshan-hyc-L310-N,L3,24,471517,ASICS KIDS,儿童,Asics kids,12,343545,68.0,229.0,917.0,Q1,Asics kids_Q1
ZHDC_foshan_hyc_20230426_clusterid_9197,7,2023-04-26,1682512279,69.0,zhdc-foshan-hyc-B154-N,B1,21,1020470,小许同学四年二班,零售,Xiaoxu,11,1531784,58.0,144.0,372.0,Q2,Xiaoxu_Q2
ZHDC_foshan_hyc_20230603_clusterid_33628,6,2023-06-03,1685794346,212.0,zhdc-foshan-hyc-B122-B123-N,B1,36,66914,The Green Party,零售,The green party,11,2079149,58.0,144.0,372.0,Q3,The green party_Q3
ZHDC_foshan_hyc_20230118_clusterid_10355,7,2023-01-18,,,zhdc-foshan-hyc-L135-2-N,L1,3,321760,周生生,零售,Chow sang sang,4,231195,58.0,144.0,372.0,Q4,Chow sang sang_Q4
ZHDC_foshan_hyc_20230405_clusterid_19059,7,2023-04-05,1680661980,149.0,zhdc-foshan-hyc-L126-N,L1,22,638494,champion,零售,Champion,4,1263998,58.0,144.0,372.0,Q3,Champion_Q3
ZHDC_foshan_hyc_20230326_clusterid_23662,6,2023-03-26,1679815089,51.0,zhdc-foshan-hyc-L226-N,L2,53,456525,北欧时刻,零售,Nordic moment,17,1132107,58.0,144.0,372.0,Q1,Nordic moment_Q1
ZHDC_foshan_hyc_20230507_clusterid_1006,6,2023-05-07,1683440716,555.0,zhdc-foshan-hyc-B155-N,B1,24,1246966,五洲会全球购,零售,Wuzhouhui shopping,11,1697131,58.0,144.0,372.0,Q4,Wuzhouhui shopping_Q4
ZHDC_foshan_hyc_20230514_clusterid_38437,6,2023-05-14,1684034855,279.0,zhdc-foshan-hyc-B121-1-N,B1,24,1394252,小许同学四年二班,零售,Xiaoxu,7,1803124,58.0,144.0,372.0,Q3,Xiaoxu_Q3
ZHDC_foshan_hyc_20230503_clusterid_6200,6,2023-05-03,1683114351,577.0,zhdc-foshan-hyc-B110-N,B1,15,1200821,沃尔玛,主力店,Walmart,3,1666373,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230623_clusterid_38045,7,2023-06-23,1687516753,183.0,zhdc-foshan-hyc-L101-2-N,L1,30,476979,特斯拉,娱乐配套,Tesla,13,2380751,64.0,243.0,787.0,Q2,Tesla_Q2
ZHDC_foshan_hyc_20230629_clusterid_20784,6,2023-06-29,1688026903,4092.0,zhdc-foshan-hyc-B110-N,B1,18,583223,沃尔玛,主力店,Walmart,4,2456633,131.0,634.0,1537.0,Q4,Walmart_Q4
ch10025_20230604134000-00382817,6,2023-06-04,,,zhdc-foshan-hyc-L522-N,L5,1,2383588,太食兽,餐饮,Taishishou,2,3809526,59.0,406.0,2865.0,Q4,Taishishou_Q4
ZHDC_foshan_hyc_20230415_clusterid_11660,7,2023-04-15,1681536143,1497.0,zhdc-foshan-hyc-B110-N,B1,37,809039,沃尔玛,主力店,Walmart,6,1383295,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230830_clusterid_8466,7,2023-08-30,1693370229,2307.0,zhdc-foshan-hyc-L126-N,L1,15,2021615,champion,零售,Champion,3,3519266,58.0,144.0,372.0,Q4,Champion_Q4
ZHDC_foshan_hyc_20230406_clusterid_15925,6,2023-04-06,1680760829,2788.0,zhdc-foshan-hyc-L323-N,L3,4,662467,禄鼎记,餐饮,Ludingji,3,1282389,59.0,406.0,2865.0,Q3,Ludingji_Q3
ZHDC_foshan_hyc_20230820_clusterid_31714,6,2023-08-20,1692533886,1140.0,zhdc-foshan-hyc-L116-N,L1,77,1795204,奈雪の茶,餐饮,Nayuki tea,26,3352081,59.0,406.0,2865.0,Q3,Nayuki tea_Q3
ZHDC_foshan_hyc_20230521_clusterid_17088,6,2023-05-21,1684645246,181.0,zhdc-foshan-hyc-L205-1-N,L2,52,1509076,DILì,零售,Dilì,12,1883877,58.0,144.0,372.0,Q3,Dilì_Q3
tmpPID_zhdc_foshan_hyc_cluster_3494,6,2023-02-13,1676292835,3336.0,zhdc-foshan-hyc-L416-N,L4,20,1629837,嘉世达机器人,零售,Jiashida robot,55,4130670,58.0,144.0,372.0,Q4,Jiashida robot_Q4
ZHDC_foshan_hyc_20230805_clusterid_24553,7,2023-08-05,1691228437,492.0,zhdc-foshan-hyc-B143-146-N,B1,49,1433702,有米师傅,餐饮,Youmishi,3,3084897,59.0,406.0,2865.0,Q3,Youmishi_Q3
ZHDC_foshan_hyc_20230118_clusterid_991,6,2023-01-18,1674037693,4968.0,zhdc-foshan-hyc-L506-L507-1-N,L5,36,343462,美奈小馆,餐饮,Meinai tavern,18,247546,59.0,406.0,2865.0,Q4,Meinai tavern_Q4
ZHDC_foshan_hyc_20230415_clusterid_35545,6,2023-04-15,1681529961,421.0,zhdc-foshan-hyc-B154-N,B1,11,830093,小许同学四年二班,零售,Xiaoxu,6,1399353,58.0,144.0,372.0,Q4,Xiaoxu_Q4
ZHDC_foshan_hyc_20230705_clusterid_19818,6,2023-07-05,1688564657,541.0,zhdc-foshan-hyc-B122-B123-N,B1,60,709860,The Green Party,零售,The green party,10,2549620,58.0,144.0,372.0,Q4,The green party_Q4
ZHDC_foshan_hyc_20230821_clusterid_9050,6,2023-08-21,1692609667,172.0,zhdc-foshan-hyc-B125-B126-N,B1,1,1824980,鲍师傅,餐饮,Baoshifu,2,3373953,59.0,406.0,2865.0,Q2,Baoshifu_Q2
ZHDC_foshan_hyc_20230318_clusterid_9084,6,2023-03-18,1679112695,13.0,zhdc-foshan-hyc-L423-N,L4,21,322146,御美会,娱乐配套,Yumei club,4,1036067,64.0,243.0,787.0,Q1,Yumei club_Q1
ZHDC_foshan_hyc_20230709_clusterid_40987,7,2023-07-09,1688872561,946.0,zhdc-foshan-hyc-B110-N,B1,12,823418,沃尔玛,主力店,Walmart,19,2635230,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230107_clusterid_7164,6,2023-01-07,1673096379,267.0,zhdc-foshan-hyc-B110-N,B1,10,125577,沃尔玛,主力店,Walmart,2,88506,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230611_clusterid_37896,7,2023-06-11,1686473701,1303.0,zhdc-foshan-hyc-B122-B123-N,B1,35,234964,The Green Party,零售,The green party,26,2203691,58.0,144.0,372.0,Q4,The green party_Q4
ZHDC_foshan_hyc_20230521_clusterid_383,7,2023-05-21,1684650923,241.0,zhdc-foshan-hyc-L312-N,L3,14,1528012,MELAND,儿童,Meland,3,1899050,68.0,229.0,917.0,Q3,Meland_Q3
ch11024_20230128171400-00542966,7,2023-01-28,1674898384,,zhdc-foshan-hyc-B153-N,B1,1,1432947,初糖,餐饮,Initial sugar,2,3875124,59.0,406.0,2865.0,Q4,Initial sugar_Q4
ZHDC_foshan_hyc_20230131_clusterid_5936,7,2023-01-31,1675171514,235.0,zhdc-foshan-hyc-B153-N,B1,19,608140,安妮黑豹,零售,Annie,3,444214,58.0,144.0,372.0,Q3,Annie_Q3
ZHDC_foshan_hyc_20230120_clusterid_28017,7,2023-01-20,1674224742,140.0,zhdc-foshan-hyc-B135-B136-N,B1,69,380893,QUEENCHOICE,零售,Queenchoice,25,275511,58.0,144.0,372.0,Q2,Queenchoice_Q2
ZHDC_foshan_hyc_20230415_clusterid_27077,7,2023-04-15,1681526124,170.0,zhdc-foshan-hyc-L320-N,L3,11,822262,童声童气,儿童,Childlike voice,10,1393160,68.0,229.0,917.0,Q2,Childlike voice_Q2
tmpPID_zhdc_foshan_hyc_cluster_31552,6,2023-03-17,1679018367,,zhdc-foshan-hyc-L522-N,L5,8,2354740,蛙小侠,餐饮,Frog xiaoxia,11,4127156,59.0,406.0,2865.0,Q4,Frog xiaoxia_Q4
ZHDC_foshan_hyc_20230201_clusterid_16603,7,2023-02-01,,,zhdc-foshan-hyc-L223-2-N,L2,40,617144,哲品,零售,Zhepin,25,450524,58.0,144.0,372.0,Q4,Zhepin_Q4
ZHDC_foshan_hyc_20230225_clusterid_3253,6,2023-02-25,1677322314,50.0,zhdc-foshan-hyc-L519-N,L5,26,1066198,十三道鱼头汤,餐饮, 13 Fish Head Soup,4,766478,59.0,406.0,2865.0,Q1, 13 Fish Head Soup_Q1
ZHDC_foshan_hyc_20230721_clusterid_28179,6,2023-07-21,1689940817,249.0,zhdc-foshan-hyc-B155-N,B1,18,1085597,名创优品IP黑金店,零售,Miniso ,2,2827186,58.0,144.0,372.0,Q3,Miniso _Q3
ZHDC_foshan_hyc_20230113_clusterid_594,7,2023-01-13,1673604436,508.0,zhdc-foshan-hyc-B137-N,B1,34,230978,猫星系,零售,Cat galaxy,10,164910,58.0,144.0,372.0,Q4,Cat galaxy_Q4
ZHDC_foshan_hyc_20230310_clusterid_15705,7,2023-03-10,1678418787,1122.0,zhdc-foshan-hyc-L308-L309-N,L3,6,158948,balabala,儿童,Balabala,8,920991,68.0,229.0,917.0,Q4,Balabala_Q4
ZHDC_foshan_hyc_20230717_clusterid_15854,6,2023-07-17,1689591914,1580.0,zhdc-foshan-hyc-B110-N,B1,109,996888,沃尔玛,主力店,Walmart,7,2763748,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230527_clusterid_19101,7,2023-05-27,1685185711,2019.0,zhdc-foshan-hyc-L123-N,L1,7,1610228,星巴克,餐饮,Starbucks,2,1956225,59.0,406.0,2865.0,Q3,Starbucks_Q3
ZHDC_foshan_hyc_20230627_clusterid_14144,6,2023-06-27,1687834987,646.0,zhdc-foshan-hyc-L136-N,L1,32,546515,喜茶,餐饮,Hey Tea,3,2431646,59.0,406.0,2865.0,Q3,Hey Tea_Q3
ZHDC_foshan_hyc_20230212_clusterid_14656,6,2023-02-12,1676203720,85.0,zhdc-foshan-hyc-L327-1-N,L3,31,818392,星际传奇,儿童,Star legend,8,592971,68.0,229.0,917.0,Q2,Star legend_Q2
ZHDC_foshan_hyc_20230402_clusterid_32829,7,2023-04-02,1680418130,685.0,zhdc-foshan-hyc-L101-2-N,L1,40,593298,特斯拉,娱乐配套,Tesla,15,1231966,64.0,243.0,787.0,Q3,Tesla_Q3
ZHDC_foshan_hyc_20230119_clusterid_6434,6,2023-01-19,1674100989,561.0,zhdc-foshan-hyc-L510-N,L5,28,361790,金太郎拉面,餐饮,Kintaro ramen,17,261110,59.0,406.0,2865.0,Q3,Kintaro ramen_Q3
ZHDC_foshan_hyc_20230701_clusterid_34865,7,2023-07-01,1688202540,664.0,zhdc-foshan-hyc-B156-1-N,B1,44,632393,两颗鸡蛋煎饼,餐饮,Pancake,25,2492784,59.0,406.0,2865.0,Q3,Pancake_Q3
ZHDC_foshan_hyc_20230317_clusterid_19857,7,2023-03-17,1679054118,,zhdc-foshan-hyc-L205-1-N,L2,1,286762,DILì,零售,Dilì,8,1010082,58.0,144.0,372.0,Q4,Dilì_Q4
ch11005_20230813115200-01515449,7,2023-08-13,,,zhdc-foshan-hyc-L523-N,L5,1,2421604,榕意,餐饮,Rongyi,2,3826734,59.0,406.0,2865.0,Q4,Rongyi_Q4
tmpPID_zhdc_foshan_hyc_cluster_7080,6,2023-08-16,,,zhdc-foshan-hyc-B110-N,B1,1,2873544,沃尔玛,主力店,Walmart,59,4158636,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230109_clusterid_15466,7,2023-01-09,1673264196,166.0,zhdc-foshan-hyc-L106-N,L1,59,155060,initial,零售,Initial,9,110497,58.0,144.0,372.0,Q3,Initial_Q3
ZHDC_foshan_hyc_20230813_clusterid_28399,7,2023-08-13,1691898298,151.0,zhdc-foshan-hyc-B154-N,B1,8,1629830,生活无忧,零售,Wuyou,11,3230983,58.0,144.0,372.0,Q3,Wuyou_Q3
ZHDC_foshan_hyc_20230804_clusterid_26829,7,2023-08-04,1691149853,,zhdc-foshan-hyc-B110-N,B1,1,1414227,沃尔玛,主力店,Walmart,4,3070546,131.0,634.0,1537.0,Q4,Walmart_Q4
